id,title,brands,description,uri,first_image_uri,originalPrice,price,colors,categories
B027000309801,【Panrico 百利世】1.5M不鏽鋼殼自動伸縮布尺/公分- 英吋(台灣製造 皮尺 軟尺 量尺),[Panrico百利世],,https://online.carrefour.com.tw/affiliate/B027000309801,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/86881073/FM883-1593CC-01.png,69.0,69.0,[],[日用生活 > 居家修繕 > DIY工具 > 手工具]
T111005459201,【現貨】MIT台灣製趣味立體止滑童短襪-北極熊 HP5063,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005459201,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557630421_42184185382396_1.jpg,69.0,69.0,[藍綠],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
1462000400101,工研日式柴魚香菇露500ml,[工研酢],適合沾、煮、炒&hellip;等各式料理。本產品無添加防腐劑，開瓶後請儘速使用或貯放冰箱內，以確保風味品質,https://online.carrefour.com.tw/affiliate/1462000400101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1462000400101_NR_00.jpg,69.0,69.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 醬油]
T112001283801M,(多款) 有機棉中統羅紋襪 素色襪【旺達棉品】AN-A301,[旺達棉品],,https://online.carrefour.com.tw/affiliate/T112001283801M,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/80642759/20920973691-1.jpg,69.0,69.0,[],[服飾鞋包 > 襪子 > 女襪]
T110001242601M,(多款)Pokémon 精靈寶可夢1/2童襪 【ONEDER旺達】PK-716~723,[旺達棉品],,https://online.carrefour.com.tw/affiliate/T110001242601M,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/80642759/18714172304-1.jpg,69.0,69.0,[],[服飾鞋包 > 襪子 > 嬰幼童襪]
3144590200101,健康煮奇異果切割器-顏色隨機出貨,[御膳坊],快速切開奇異果,https://online.carrefour.com.tw/affiliate/3144590200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3144590200101_NR_00.jpg,69.0,69.0,[],[日用生活 > 餐廚用品 > 料理．烘焙器具 > 料理小道具]
3162300600101,a咖浸塑衣架10入-顏色隨機出貨,[H&K家居],,https://online.carrefour.com.tw/affiliate/3162300600101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0242961_hka10.jpeg,69.0,69.0,[],[日用生活 > 家庭清潔 殺蟲 > 衣物洗晾收納 > 洗衣．晾衣用具]
3160502300101,UdiLife 洗衣槽清潔粉150g/2入,[生活大師],◆溫和配方，有效去汙。 ◆分裝包裝，便於分批使用。 ◆一般及滾筒式洗衣機皆適用。◆搭配洗衣機槽洗淨功能效果尤佳。商品規格:約150g/入*2包注意事項:1.本產品僅能單獨使用，請勿與其他清潔用品一起使用。 2.誤觸眼睛或皮膚時，請馬上以清水沖洗15分鐘，如有不適請立即就醫。 3.請勿放置靠近火源高溫處。 4.請勿讓孩童拿取或使用，以免誤食或發生危險。 5.請使用於商品指定用途。 6.皮膚敏感者，請配戴手套使用。,https://online.carrefour.com.tw/affiliate/3160502300101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0228583_150g.jpeg,69.0,69.0,[],[清潔工具]
2300205900101,【Nakery裸焙坊】1/2椰香吐司 (每條約274g)※因配送關係實際到貨效期約1天,[],限定店別販售: 淡新店、新店店、西屯店AA無添加驗證：100%無添加成分:100%無添加麵粉、椰子餡、水、中種麵糰、澳洲上白糖、蛋、鮮乳、安佳奶油、紐西蘭全脂奶粉、新鮮酵母、杏仁片、橄欖油、鹽,https://online.carrefour.com.tw/affiliate/2300205900101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/2300205900101.jpg,69.0,69.0,[],[生鮮冷凍 > 自製品預售 > Nakery烘焙到店取]
T110005410601,【現貨】MIT台灣製貝柔 貝寶 寶寶襪 長襪 童話故事 系列 HP5850/HP5851/HP5852,[貝寶],,https://online.carrefour.com.tw/affiliate/T110005410601,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/508399210_42184185383182_1.jpg,69.0,69.0,[],[服飾鞋包 > 襪子 > 嬰幼童襪]
T111005455201,【現貨】MIT台灣製趣味立體止滑童短襪-鼻豬 HP5061,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005455201,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551861530_42184361740914_1.jpg,69.0,69.0,[深藍],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
3153309700101,百研/柔軟海綿菜瓜布2入,[UdiLife-百研],,https://online.carrefour.com.tw/affiliate/3153309700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3153309700101_NR_02.jpg,69.0,69.0,[],[日用生活 > 家庭清潔 殺蟲 > 清潔工具 > 衛浴清潔工具]
3116518500101,KIYODO手作點心咖啡匙-楓木,[],材質:楓木,https://online.carrefour.com.tw/affiliate/3116518500101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/31165185001.jpg,69.0,69.0,[],[日用生活 > 餐廚用品 > 杯盤餐具 > 餐具 > 各式餐具]
3251201700101,ART高彩防水噴墨相紙4X6/200磅,[],"德國進口,採特殊塗佈砑光處理，紙張更加潔白光亮，列印色彩更鮮豔，紙張皆可承受1440dpi或2880dpi的極細墨點，且列印後遇水不暈染，不需其他處理就防水喔！",https://online.carrefour.com.tw/affiliate/3251201700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0133931_art4x6200.jpeg,69.0,69.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 事務用紙 > 噴墨相紙/鐳射印表紙]
T111005431401,【現貨】MIT台灣製 趣味立體止滑童短襪-河馬 HP5053,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005431401,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551492212_42184185383396_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005428401,【現貨】MIT台灣製 趣味立體止滑童短襪-狐狸(尾巴款) HP5051,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005428401,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551474755_42184361729782_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
1104002000101,馬桶草本消臭更替瓶,[魔術靈],,https://online.carrefour.com.tw/affiliate/1104002000101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1104002000101_NR_00.jpg,69.0,69.0,[],[日用生活 > 衛浴用品]
T111005464901,【現貨】MIT台灣製趣味立體止滑童短襪-小企鵝 HP5068,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005464901,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557765406_42184361740516_1.jpg,69.0,69.0,[灰],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005464701,【現貨】MIT台灣製趣味立體止滑童短襪-麋鹿 HP5067,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005464701,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557673868_42184185379768_1.jpg,69.0,69.0,[粉橘],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005449501,【現貨】MIT台灣製立體止滑童短襪-貓頭鷹 HP5058,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005449501,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551616617_42184361739536_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005449101,【現貨】MIT台灣製趣味立體止滑童短襪-呆呆熊 HP5057,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005449101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551580157_42184361740454_1.jpg,69.0,69.0,[粉紫],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
2201032000501,家樂福有機甜菜根切塊(每包約300g±10%),[有機農產品],★有機甜菜根，料理方便不沾手，無草腥味，也可冷凍冰存★ 每包約300g&plusmn;10%,https://online.carrefour.com.tw/affiliate/2201032000501,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/2201032000501-202507-1.jpg,69.0,69.0,[],[生鮮冷凍 > 蔬菜水果．農特產 > 各式蔬菜 > 根莖、筍類]
T111005460501,【現貨】MIT台灣製趣味立體止滑童短襪-哈士奇 HP5064,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005460501,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557643560_42184361730430_1.jpg,69.0,69.0,[駝],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005429701,【現貨】MIT台灣製 趣味立體止滑童短襪-柴犬 HP5052,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005429701,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551483279_42184185377637_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
1530200300101,賞味佳紅豆300克,[賞味佳],,https://online.carrefour.com.tw/affiliate/1530200300101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0120315_300.jpeg,69.0,69.0,[],[生鮮冷凍 > 奶蛋點心食品 > 甜點小菜．冷盤]
1463278100101,天府牌豆瓣醬,[天府牌],"豆瓣醬加甜麵醬是紅燒牛肉的炒醬也可在蒸魚,魯肉拌炒調味增加料理香氣喔!豆瓣醬加點辣可以煮麻婆豆腐,與冬粉拌炒加點肉末就是一道坊間的螞蟻上樹喔!",https://online.carrefour.com.tw/affiliate/1463278100101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/14632781001010620.png,69.0,69.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 調味拌醬]
T111005452501,【現貨】MIT台灣製趣味立體止滑童短襪-胖達 HP5060,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005452501,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551854899_42184361740707_1.jpg,69.0,69.0,[白],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
3116601800101,怡家寶環保紙吸管50入,[],"產品特點 ：★食品容器純紙漿製作,請於開封後3小時內使用完畢。★無塑膠淋膜,請直接丟紙類回收。★原紙漿顏色，無印刷，無油墨殘留，大口健康飲。★通過 SGS ｢食品器具容檢測 食品器具容檢測 ｣。★使用符合美國食品標準FDA紙材。★一次性吸管，衛生方便，不造成環境負擔。注意事項:1.避免火源 2.勿吸食熱飲以免燙口 3.一次性商品, 勿重覆使用 4.勿使用烤箱、微波 5.本產品若放置碳酸飲料與熱水會導致吸管加速軟化     產地:中國尺寸 ：5mm*190mm顏色 ：白色紙盒裝， 50 入",https://online.carrefour.com.tw/affiliate/3116601800101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0213884_50.png,69.0,69.0,[],[大家都買這些 > 折價券適用名單]
T111005461501,【現貨】MIT台灣製趣味立體止滑童短襪-企鵝 HP5065,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005461501,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557657939_42184361741193_1.jpg,69.0,69.0,[藍綠],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005471001,【現貨】MIT台灣製趣味立體止滑童短襪-鬥牛犬 HP5073,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005471001,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557822084_42184361738352_1.jpg,69.0,69.0,[紫],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
4261803900101,PA-111A美式四芯雙接頭3M,[],供電話類產品與美式接線盒的連接,https://online.carrefour.com.tw/affiliate/4261803900101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/4261803900101_NR_00.jpg,69.0,69.0,[],[熱門3C > 手機．通訊．週邊 > 電話．傳真機 > 電話配件]
T111005454701,【現貨】MIT台灣製趣味立體止滑童短襪-鼻豬 HP5061,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005454701,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551861530_42184361740914_1.jpg,69.0,69.0,[棕],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005467301,【現貨】MIT台灣製趣味立體止滑童短襪-無尾熊 HP5071,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005467301,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557805651_42184361739543_1.jpg,69.0,69.0,[深灰],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
3045302000201,3M 傢俱防滑墊 黑色-38mmx4入,[3M],,https://online.carrefour.com.tw/affiliate/3045302000201,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0241866_3m-.jpeg,69.0,69.0,[],[日用生活 > 居家修繕 > 居家保護用品 > 保護墊]
1402321200101,韓國好麗友預感香烤洋芋片(起司),[好麗友],非油炸烘烤洋芋片，人氣起司焗烤口味,https://online.carrefour.com.tw/affiliate/1402321200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0254517.jpeg,69.0,69.0,[],[飲料零食 > 休閒零食 > 洋芋片．薯條 > 其它口味]
6113327000101,蒂巴蕾氧化鋅抗菌消臭足弓襪 L<黑色>,[DeParee 蒂巴蕾],,https://online.carrefour.com.tw/affiliate/6113327000101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/6113327000101_NR_00.jpg,69.0,69.0,[#B黑色],[行走準備]
T111005429201,【現貨】MIT台灣製 趣味立體止滑童短襪-柴犬 HP5052,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005429201,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551483279_42184185377637_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
1110305800101,一匙靈歡馨香氛洗衣精補充包- 幽谷鈴蘭-1.5kg,[一匙靈],潔淨1步到位 洗淨異味享受香氛,https://online.carrefour.com.tw/affiliate/1110305800101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1110305800101_NR_00.jpg,69.0,69.0,[],[日用生活 > 家庭清潔 殺蟲 > 洗衣精 洗衣球]
B147010511901,【HIYASU日安工坊】Inomata 長條型量匙 M,[Inomata],,https://online.carrefour.com.tw/affiliate/B147010511901,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/28918087/123904/1_7e555610-1952-40ef-9ee2-77ccdaa0dff9.png,69.0,69.0,[],[休閒娛樂 > BBQ烤肉器具 > 鋁箔用品]
3142100300101,藏鮮密封收納袋-大8枚,[UdiLife],,https://online.carrefour.com.tw/affiliate/3142100300101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3142100300101_NR_00.jpg,69.0,69.0,[],[日用生活 > 餐廚用品 > 保鮮容器 > 保鮮膜]
1110313600101,一匙靈制菌超濃縮洗衣精補充包-1.9Kg,[一匙靈],潔淨1步到位 瓦解頑垢細菌,https://online.carrefour.com.tw/affiliate/1110313600101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1110313600101_NR_00.jpg,69.0,69.0,[],[日用生活 > 家庭清潔 殺蟲 > 洗衣精 洗衣球]
T111005469701,【現貨】MIT台灣製趣味立體止滑童短襪-博美狗 HP5072,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005469701,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557812902_42184361739859_1.jpg,69.0,69.0,[灰],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T113005503601,【現貨】足弓腳踝加強護足氣墊短襪 HP5422男襪 / HP5423女襪,[貝柔],,https://online.carrefour.com.tw/affiliate/T113005503601,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/704568444_42184725178565_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005434501,【現貨】MIT台灣製 趣味立體止滑童短襪-長頸鹿 HP5054,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005434501,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551505548_42184361741173_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005465801,【現貨】MIT台灣製趣味立體止滑童短襪-小企鵝 HP5068,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005465801,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557765406_42184361740516_1.jpg,69.0,69.0,[淺粉],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
1522222500101,金品三珍杏鮑菇炒飯,[金品],◆金品三珍杏鮑菇炒飯以在地白米飯為主，養身營養食材的菇類食材中3大天王，香菇、杏鮑菇、蘑菇組成的彈牙鮮甜三菇切丁，拌入毛豆仁、洋蔥、紅籮蔔等配料，在大火中快炒而成，撲鼻而來的淡淡的焦香與醬料的美，一口嚐下米飯粒粒分明、互不沾黏，口感香Q帶勁，這才是炒飯唯一準則。,https://online.carrefour.com.tw/affiliate/1522222500101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1522222500101_NR_00.jpg,69.0,69.0,[],[生鮮冷凍 > 冷凍調理 > 微波餐點 > 義大利麵．丼飯．麵點]
6510116700101,飯店哩厚方巾-藍,[双星毛巾],,https://online.carrefour.com.tw/affiliate/6510116700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/6510116700101_NR_00.jpg,69.0,69.0,[藍],[日用生活 > 衛浴用品 > 毛巾．浴巾．海灘巾 > 方巾]
B147007121001,【HIYASU日安工坊】ECHO 不鏽鋼蟹肉挖勺,[ECHO],,https://online.carrefour.com.tw/affiliate/B147007121001,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/28918087/84843/echo_69219eb5-7994-480e-9848-263362df8aa3.png,69.0,69.0,[],[休閒娛樂 > BBQ烤肉器具 > 鋁箔用品]
1522218500101,呷七碗招牌米糕,[],,https://online.carrefour.com.tw/affiliate/1522218500101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1522218500101.jpg,69.0,69.0,[],[生鮮冷凍 > 冷凍調理 > 微波餐點 > 義大利麵．丼飯．麵點]
6510116700301,飯店哩厚方巾-粉,[双星毛巾],,https://online.carrefour.com.tw/affiliate/6510116700301,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/6510116700301_NR_00.jpg,69.0,69.0,[粉],[日用生活 > 衛浴用品 > 毛巾．浴巾．海灘巾 > 方巾]
1212600400101,添寧護妳墊夜用型200cc,[添寧],,https://online.carrefour.com.tw/affiliate/1212600400101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1212600400101_NR_00.JPG,69.0,69.0,[],[嬰童保健 > 居家護理 > 成人紙尿褲．尿墊]
1422400300101,良澔黃之梅,[],台糖量販 熱銷商品,https://online.carrefour.com.tw/affiliate/1422400300101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0027195.jpeg,69.0,69.0,[],[飲料零食 > 糖果．巧克力．口香糖 > 糖果 > 中式糖果]
1521400900101,達人上菜--熟ㄟ牛肉餡餅,[達人上菜],●採用嚴選上等材料，搭配行家私藏配方精心調製●承襲傳統經典北方口味，麵皮酥脆，口口Q香彈牙●內餡飽滿多汁，入口肉嫩鮮香，熱熱吃享受噴汁餡●香氣四溢，隨時滿足您的味蕾,https://online.carrefour.com.tw/affiliate/1521400900101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0094299_-.jpeg,69.0,69.0,[],[生鮮冷凍 > 冷凍調理 > 包子饅頭 餡餅 > 餡餅 湯包]
B147013043501,【HIYASU日安工坊】ECHO 果醬抹刀,[ECHO],,https://online.carrefour.com.tw/affiliate/B147013043501,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/28918087/155269/果醬抹刀-Photoroom.png,69.0,69.0,[],[休閒娛樂 > BBQ烤肉器具 > 鋁箔用品]
B040010511601,【HIYASU日安工坊】ECHO 不鏽鋼S掛勾4入組,[ECHO],,https://online.carrefour.com.tw/affiliate/B040010511601,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/28918087/123789/S掛.png,69.0,69.0,[],[日用生活 > 居家修繕 > 五金材料 > 家用五金配件]
T111005451301,【現貨】MIT台灣製趣味立體止滑童短襪-嘿嘿貓 HP5059,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005451301,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551625122_42184361730748_1.jpg,69.0,69.0,[卡其灰],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
1522222800101,金品揚州碎金炒飯,[金品],蛋炒飯又稱&ldquo;碎金飯&rdquo;，雞蛋細絲夾雜在粒粒分明的米飯中，如碎金般香氣四溢的中式炒飯，令人不可抗拒。,https://online.carrefour.com.tw/affiliate/1522222800101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1522222800101_NR_00.jpg,69.0,69.0,[],[生鮮冷凍 > 冷凍調理 > 微波餐點 > 義大利麵．丼飯．麵點]
T111005440901,【現貨】MIT台灣製趣味立體止滑童短襪-呆呆熊 HP5057,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005440901,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551580157_42184361740454_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005437901,【現貨】MIT台灣製 趣味立體止滑童短襪-斑馬 HP5055,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005437901,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551516814_42184361741926_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005426401,【現貨】MIT台灣製 趣味立體止滑童短襪-貓咪 HP5050,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005426401,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/544598799_42184185384964_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
6113326900301,蒂巴蕾氧化鋅抗菌消臭足弓襪 M<粉橘色>,[DeParee 蒂巴蕾],,https://online.carrefour.com.tw/affiliate/6113326900301,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/6113326900301_NR_00.jpg,69.0,69.0,[#781粉橘色],[行走準備]
T111005463601,【現貨】MIT台灣製趣味立體止滑童短襪-麋鹿 HP5067,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005463601,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557673868_42184185379768_1.jpg,69.0,69.0,[駝],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005457701,【現貨】MIT台灣製趣味立體止滑童短襪-海豹 HP5062,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005457701,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557612677_42184185378735_1.jpg,69.0,69.0,[淺粉],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005448701,【現貨】MIT台灣製趣味立體止滑童短襪-呆呆熊 HP5057,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005448701,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551580157_42184361740454_1.jpg,69.0,69.0,[酒紅],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005462001,【現貨】MIT台灣製趣味立體止滑童短襪-企鵝 HP5065,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005462001,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/557657939_42184361741193_1.jpg,69.0,69.0,[水藍],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005439201,【現貨】MIT台灣製趣味立體止滑童短襪-狐狸 HP5056,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005439201,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551570098_42184361740942_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005433401,【現貨】MIT台灣製 趣味立體止滑童短襪-長頸鹿 HP5054,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005433401,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551505548_42184361741173_1.jpg,69.0,69.0,[],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
T111005451801,【現貨】MIT台灣製趣味立體止滑童短襪-嘿嘿貓 HP5059,[貝柔],,https://online.carrefour.com.tw/affiliate/T111005451801,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12725351/551625122_42184361730748_1.jpg,69.0,69.0,[土耳其藍],"[服飾鞋包 > 襪子 > 中性襪,隱形襪]"
1422039300101,美味星棒棒糖【Mia C'bon Only】,[],,https://online.carrefour.com.tw/affiliate/1422039300101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1422039300101mia.jpg,69.0,69.0,[],[飲料零食 > 糖果．巧克力．口香糖 > 糖果 > 糖果．棒棒糖]
